                    * c:\users\hp\esim-workspace\pll\pll.cir
                    Transient Analysis  Thu Oct 06 15:40:50  2022
--------------------------------------------------------------------------------
Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
24	1.055884e-10	-1.47880e-01	6.046192e-03	-8.20854e-03	
25	1.155884e-10	-1.40520e-01	6.430642e-03	-1.28695e-03	
26	1.255884e-10	-1.39653e-01	6.584557e-03	1.198515e-02	
27	1.355884e-10	-1.32093e-01	6.748395e-03	1.678938e-02	
28	1.455884e-10	-1.23455e-01	6.801722e-03	1.949407e-02	
29	1.555884e-10	-1.10853e-01	6.862463e-03	1.552997e-02	
30	1.655884e-10	-1.02948e-01	6.865388e-03	1.578785e-02	
31	1.755884e-10	-9.29733e-02	6.869531e-03	1.198909e-02	
32	1.855884e-10	-8.75140e-02	6.834327e-03	1.302052e-02	
33	1.955884e-10	-7.95552e-02	6.792239e-03	9.918997e-03	
34	2.055884e-10	-7.57382e-02	6.719883e-03	1.153401e-02	
35	2.155884e-10	-6.91392e-02	6.637725e-03	8.874107e-03	
36	2.255884e-10	-6.64864e-02	6.532211e-03	1.081846e-02	
37	2.355884e-10	-6.09105e-02	6.416850e-03	8.433823e-03	
38	2.455884e-10	-5.91647e-02	6.283824e-03	1.055543e-02	
39	2.555884e-10	-5.44073e-02	6.142376e-03	8.328620e-03	
40	2.655884e-10	-5.34004e-02	5.988158e-03	1.052221e-02	
41	2.755884e-10	-4.93207e-02	5.827871e-03	8.361360e-03	
42	2.855884e-10	-4.89355e-02	5.659404e-03	1.055098e-02	
43	2.955884e-10	-4.54378e-02	5.487881e-03	8.391000e-03	
44	3.055884e-10	-4.56010e-02	5.312566e-03	1.053483e-02	
45	3.155884e-10	-4.26327e-02	5.137456e-03	8.350034e-03	
46	3.255884e-10	-4.33101e-02	4.962585e-03	1.045331e-02	
47	3.355884e-10	-4.08439e-02	4.791133e-03	8.273089e-03	
48	3.455884e-10	-4.19907e-02	4.623684e-03	1.039911e-02	
49	3.555884e-10	-3.99220e-02	4.463035e-03	8.296191e-03	
50	3.655884e-10	-4.13346e-02	4.310151e-03	1.049423e-02	
51	3.755884e-10	-3.93651e-02	4.166869e-03	8.438160e-03	
52	3.855884e-10	-4.07262e-02	4.032706e-03	1.060476e-02	
53	3.955884e-10	-3.86211e-02	3.907034e-03	8.477463e-03	
54	4.055884e-10	-3.98300e-02	3.787924e-03	1.054777e-02	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
55	4.155884e-10	-3.76017e-02	3.674236e-03	8.342112e-03	
56	4.255884e-10	-3.87321e-02	3.564718e-03	1.034717e-02	
57	4.355884e-10	-3.64696e-02	3.459008e-03	8.104172e-03	
58	4.455884e-10	-3.75996e-02	3.356698e-03	1.008442e-02	
59	4.555884e-10	-3.53582e-02	3.257874e-03	7.834510e-03	
60	4.655884e-10	-3.65169e-02	3.162454e-03	9.811116e-03	
61	4.755884e-10	-3.42999e-02	3.070571e-03	7.563697e-03	
62	4.855884e-10	-3.54673e-02	2.982160e-03	9.537308e-03	
63	4.955884e-10	-3.32340e-02	2.897241e-03	7.283612e-03	
64	5.055884e-10	-3.43517e-02	2.815653e-03	9.239110e-03	
65	5.155884e-10	-3.20290e-02	2.737255e-03	6.958025e-03	
66	5.255884e-10	-3.30133e-02	2.661748e-03	8.871706e-03	
67	5.355884e-10	-3.05122e-02	2.588812e-03	6.538475e-03	
68	5.455884e-10	-3.12753e-02	2.517989e-03	8.388270e-03	
69	5.555884e-10	-2.85161e-02	2.448786e-03	5.985422e-03	
70	5.655884e-10	-2.89943e-02	2.380615e-03	7.761245e-03	
71	5.755884e-10	-2.59372e-02	2.312878e-03	5.286548e-03	
72	5.855884e-10	-2.61209e-02	2.244959e-03	6.994396e-03	
73	5.955884e-10	-2.29134e-02	2.175089e-03	4.414505e-03	
74	6.055884e-10	-2.31832e-02	2.102527e-03	6.147976e-03	
75	6.155884e-10	-2.01568e-02	2.029442e-03	3.634554e-03	
76	6.255884e-10	-2.05994e-02	1.957020e-03	5.424063e-03	
77	6.355884e-10	-1.77361e-02	1.885572e-03	2.969267e-03	
78	6.455884e-10	-1.83315e-02	1.815335e-03	4.812250e-03	
79	6.555884e-10	-1.56117e-02	1.746368e-03	2.408600e-03	
80	6.655884e-10	-1.63413e-02	1.678741e-03	4.297639e-03	
81	6.755884e-10	-1.37473e-02	1.612486e-03	1.937169e-03	
82	6.855884e-10	-1.45947e-02	1.547637e-03	3.865213e-03	
83	6.955884e-10	-1.21109e-02	1.484221e-03	1.540971e-03	
84	7.055884e-10	-1.30615e-02	1.422263e-03	3.501895e-03	
85	7.155884e-10	-1.06745e-02	1.361780e-03	1.208001e-03	
86	7.255884e-10	-1.17156e-02	1.302789e-03	3.196572e-03	
87	7.355884e-10	-9.41346e-03	1.245301e-03	9.280699e-04	
88	7.455884e-10	-1.05340e-02	1.189323e-03	2.939839e-03	
89	7.555884e-10	-8.30623e-03	1.134858e-03	6.925557e-04	
90	7.655884e-10	-9.49641e-03	1.081907e-03	2.723746e-03	
91	7.755884e-10	-7.33379e-03	1.030465e-03	4.941688e-04	
92	7.855884e-10	-8.58497e-03	9.805262e-04	2.541584e-03	
93	7.955884e-10	-6.47945e-03	9.320806e-04	3.267591e-04	
94	8.055884e-10	-7.78405e-03	8.851154e-04	2.387703e-03	
95	8.155884e-10	-5.72852e-03	8.396159e-04	1.851496e-04	
96	8.255884e-10	-7.07988e-03	7.955646e-04	2.257353e-03	
97	8.355884e-10	-5.06809e-03	7.529425e-04	6.499377e-05	
98	8.455884e-10	-6.46034e-03	7.117282e-04	2.146554e-03	
99	8.555884e-10	-4.48680e-03	6.718993e-04	-3.73480e-05	
100	8.655884e-10	-5.91497e-03	6.319048e-04	2.062505e-03	
101	8.755884e-10	-3.97515e-03	5.931689e-04	-1.14043e-04	
102	8.855884e-10	-5.43476e-03	5.562332e-04	1.979628e-03	
103	8.955884e-10	-3.52423e-03	5.208880e-04	-1.93118e-04	
104	9.055884e-10	-5.01114e-03	4.870755e-04	1.906608e-03	
105	9.155884e-10	-3.12608e-03	4.546952e-04	-2.60923e-04	
106	9.255884e-10	-4.63675e-03	4.236840e-04	1.843547e-03	
107	9.355884e-10	-2.77389e-03	3.939790e-04	-3.19722e-04	
108	9.455884e-10	-4.30529e-03	3.655220e-04	1.788619e-03	
109	9.555884e-10	-2.46179e-03	3.382663e-04	-3.71152e-04	
110	9.655884e-10	-4.01130e-03	3.121600e-04	1.740375e-03	
111	9.755884e-10	-2.18473e-03	2.871639e-04	-4.16508e-04	
112	9.855884e-10	-3.75006e-03	2.632316e-04	1.697662e-03	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
113	9.955884e-10	-1.93828e-03	2.403275e-04	-4.56821e-04	
114	1.005588e-09	-3.51746e-03	2.184098e-04	1.659557e-03	
115	1.010000e-09	-1.77753e-03	2.090473e-04	-4.83218e-04	
116	1.010183e-09	2.918286e+00	2.073417e-04	-1.05293e+00	
117	1.010550e-09	2.882043e+00	2.017187e-04	-1.09315e+00	
118	1.011284e-09	2.842996e+00	1.795715e-04	-1.13796e+00	
119	1.012751e-09	2.794586e+00	9.909622e-05	-1.27426e+00	
120	1.014178e-09	2.840143e+00	-2.94728e-05	-1.40737e+00	
121	1.017032e-09	3.031847e+00	-4.33541e-04	-1.77411e+00	
122	1.020000e-09	3.980384e+00	-1.08452e-03	-1.83454e+00	
123	1.020571e-09	6.897795e-01	-1.23231e-03	-2.77392e-02	
124	1.021712e-09	1.479018e-01	-1.51896e-03	-2.32433e-02	
125	1.023996e-09	5.512712e-01	-2.04062e-03	-2.03978e-02	
126	1.028485e-09	1.957896e-01	-2.87854e-03	-1.32338e-02	
127	1.033367e-09	5.255170e-01	-3.52762e-03	-5.55610e-03	
128	1.043133e-09	1.955549e-01	-4.45656e-03	1.041760e-02	
129	1.053133e-09	4.480512e-01	-5.46500e-03	2.211717e-02	
130	1.063133e-09	1.414975e-01	-6.35540e-03	1.278083e-02	
131	1.073133e-09	4.234429e-01	-7.02580e-03	-2.11443e-02	
132	1.083133e-09	1.024384e-01	-7.63146e-03	2.843174e-02	
133	1.093133e-09	3.693907e-01	-8.21181e-03	1.814724e-02	
134	1.103133e-09	7.622147e-02	-8.61453e-03	3.602934e-03	
135	1.113133e-09	3.328748e-01	-8.91870e-03	2.415747e-02	
136	1.123133e-09	5.838418e-02	-9.06987e-03	-1.88927e-02	
137	1.133133e-09	3.050788e-01	-9.15800e-03	2.303413e-02	
138	1.143133e-09	4.286050e-02	-9.24460e-03	-3.32739e-02	
139	1.153133e-09	2.818251e-01	-9.29367e-03	2.102187e-02	
140	1.163133e-09	2.935199e-02	-9.27120e-03	-4.24623e-02	
141	1.173133e-09	2.627816e-01	-9.15288e-03	1.998634e-02	
142	1.183133e-09	5.532602e-02	-9.00548e-03	-8.24088e-02	
143	1.193133e-09	1.881576e-01	-8.97687e-03	1.828744e-02	
144	1.203133e-09	3.401190e-02	-8.77307e-03	-9.11007e-02	
145	1.213133e-09	1.878727e-01	-8.52976e-03	2.489577e-02	
146	1.223133e-09	2.960495e-02	-8.28342e-03	-8.68032e-02	
147	1.233133e-09	1.828954e-01	-8.02088e-03	3.093594e-02	
148	1.243133e-09	2.805888e-02	-7.75102e-03	-8.05992e-02	
149	1.253133e-09	2.193057e-01	-7.44159e-03	4.261782e-02	
150	1.262070e-09	1.632517e-02	-7.06833e-03	-5.43808e-02	
151	1.267579e-09	-8.46906e-02	-6.83061e-03	5.215301e-02	
152	1.271494e-09	2.415482e-01	-6.68097e-03	-5.96058e-02	
153	1.273822e-09	-2.79635e-01	-6.59072e-03	5.534422e-02	
154	1.275921e-09	3.478040e-01	-6.51412e-03	-6.13880e-02	
155	1.278088e-09	-3.21091e-01	-6.43619e-03	5.556802e-02	
156	1.280514e-09	3.589209e-01	-6.35170e-03	-6.15431e-02	
157	1.284427e-09	-3.24914e-01	-6.22045e-03	5.534917e-02	
158	1.291313e-09	3.589611e-01	-6.00411e-03	-6.18119e-02	
159	1.301313e-09	-3.26592e-01	-5.71958e-03	5.495451e-02	
160	1.311313e-09	3.576329e-01	-5.46618e-03	-6.22011e-02	
161	1.321313e-09	-3.28263e-01	-5.23945e-03	5.459960e-02	
162	1.331313e-09	3.562978e-01	-5.03579e-03	-6.25173e-02	
163	1.341313e-09	-3.27010e-01	-4.84561e-03	6.059192e-02	
164	1.351313e-09	3.558911e-01	-4.69292e-03	-6.34618e-02	
165	1.361313e-09	-3.28443e-01	-4.53298e-03	6.050482e-02	
166	1.371313e-09	3.551310e-01	-4.43668e-03	-6.45451e-02	
167	1.381313e-09	-3.29691e-01	-4.35644e-03	6.060330e-02	
168	1.391313e-09	3.543901e-01	-4.27144e-03	-6.49880e-02	
169	1.401313e-09	-3.30807e-01	-4.16534e-03	6.087637e-02	
170	1.411313e-09	3.536426e-01	-4.06502e-03	-6.53190e-02	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
171	1.421313e-09	-3.31817e-01	-3.95304e-03	6.105062e-02	
172	1.431313e-09	3.529038e-01	-3.84897e-03	-6.55859e-02	
173	1.441313e-09	-3.32744e-01	-3.73916e-03	6.115805e-02	
174	1.451313e-09	3.521799e-01	-3.63746e-03	-6.58053e-02	
175	1.461313e-09	-3.33601e-01	-3.53339e-03	6.121591e-02	
176	1.471313e-09	3.514760e-01	-3.43686e-03	-6.59907e-02	
177	1.481313e-09	-3.34398e-01	-3.33984e-03	6.123457e-02	
178	1.491313e-09	3.507966e-01	-3.24947e-03	-6.61548e-02	
179	1.501313e-09	-3.35141e-01	-3.15959e-03	6.121867e-02	
180	1.511313e-09	3.501447e-01	-3.07536e-03	-6.63107e-02	
181	1.521313e-09	-3.35835e-01	-2.99206e-03	6.116676e-02	
182	1.531313e-09	3.494672e-01	-2.91330e-03	-6.65967e-02	
183	1.541313e-09	-3.36634e-01	-2.83492e-03	6.079370e-02	
184	1.551313e-09	3.488517e-01	-2.75970e-03	-6.67184e-02	
185	1.561313e-09	-3.37237e-01	-2.68644e-03	6.064893e-02	
186	1.571313e-09	3.482806e-01	-2.61506e-03	-6.69263e-02	
187	1.581313e-09	-3.37792e-01	-2.54465e-03	6.038151e-02	
188	1.591313e-09	3.477612e-01	-2.47479e-03	-6.73150e-02	
189	1.601313e-09	-3.38281e-01	-2.40413e-03	5.982317e-02	
190	1.611313e-09	3.473285e-01	-2.33123e-03	-6.82003e-02	
191	1.621313e-09	-3.38610e-01	-2.25205e-03	5.820990e-02	
192	1.631313e-09	3.472546e-01	-2.15800e-03	-7.16054e-02	
193	1.641313e-09	-3.38890e-01	-2.05972e-03	5.581135e-02	
194	1.651313e-09	3.446054e-01	-2.04523e-03	-5.87283e-02	
195	1.661313e-09	-3.39499e-01	-2.02179e-03	5.648183e-02	
196	1.671313e-09	3.445791e-01	-1.99294e-03	-5.92753e-02	
197	1.681313e-09	-3.40032e-01	-1.96773e-03	5.708658e-02	
198	1.691313e-09	3.445158e-01	-1.93790e-03	-5.96857e-02	
199	1.701313e-09	-3.40474e-01	-1.90962e-03	5.755792e-02	
200	1.711313e-09	3.444172e-01	-1.87824e-03	-5.99618e-02	
201	1.721313e-09	-3.40842e-01	-1.84716e-03	5.792168e-02	
202	1.731313e-09	3.442987e-01	-1.81370e-03	-6.01321e-02	
203	1.741313e-09	-3.41149e-01	-1.77985e-03	5.821018e-02	
204	1.751313e-09	3.441722e-01	-1.74396e-03	-6.02218e-02	
205	1.761313e-09	-3.41406e-01	-1.70723e-03	5.844804e-02	
206	1.771313e-09	3.440468e-01	-1.66864e-03	-6.02506e-02	
207	1.781313e-09	-3.41621e-01	-1.62892e-03	5.865296e-02	
208	1.791313e-09	3.439287e-01	-1.58743e-03	-6.02329e-02	
209	1.801313e-09	-3.41799e-01	-1.54464e-03	5.883727e-02	
210	1.811313e-09	3.438223e-01	-1.50015e-03	-6.01797e-02	
211	1.821313e-09	-3.41945e-01	-1.45428e-03	5.900916e-02	
212	1.831313e-09	3.437307e-01	-1.40679e-03	-6.00996e-02	
213	1.841313e-09	-3.42061e-01	-1.35793e-03	5.917366e-02	
214	1.851313e-09	3.436557e-01	-1.30759e-03	-5.99995e-02	
215	1.861313e-09	-3.42150e-01	-1.25731e-03	5.932236e-02	
216	1.871313e-09	3.436031e-01	-1.20936e-03	-5.99237e-02	
217	1.881313e-09	-3.42210e-01	-1.16349e-03	5.942889e-02	
218	1.891313e-09	3.435653e-01	-1.11966e-03	-5.98492e-02	
219	1.901313e-09	-3.42253e-01	-1.07763e-03	5.952815e-02	
220	1.911313e-09	3.435398e-01	-1.03746e-03	-5.97756e-02	
221	1.921313e-09	-3.42281e-01	-9.98902e-04	5.961787e-02	
222	1.931313e-09	3.435248e-01	-9.62021e-04	-5.97059e-02	
223	1.941313e-09	-3.42297e-01	-9.26604e-04	5.969751e-02	
224	1.951313e-09	3.435258e-01	-8.92400e-04	-5.96178e-02	
225	1.961313e-09	-3.42298e-01	-8.59788e-04	5.977940e-02	
226	1.971313e-09	3.435069e-01	-8.29263e-04	-5.96296e-02	
227	1.981313e-09	-3.42324e-01	-7.99871e-04	5.976763e-02	
228	1.991313e-09	3.434861e-01	-7.72119e-04	-5.96405e-02	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
229	2.000000e-09	-3.42349e-01	-7.48856e-04	5.975922e-02	
230	2.000257e-09	-4.08890e+00	-7.46347e-04	1.864024e+00	
231	2.000770e-09	-4.25090e+00	-7.38808e-04	1.891044e+00	
232	2.001797e-09	-3.89337e+00	-7.13197e-04	1.651721e+00	
233	2.003851e-09	-3.65357e+00	-6.23675e-04	1.482699e+00	
234	2.006447e-09	-3.21862e+00	-4.29574e-04	1.210882e+00	
235	2.010000e-09	-3.54761e+00	-1.80820e-05	1.568343e+00	
236	2.010371e-09	-4.36886e-01	3.118541e-05	2.053031e-01	
237	2.011114e-09	-2.74340e-01	1.269656e-04	4.826525e-02	
238	2.012599e-09	-3.64903e-01	3.077965e-04	1.438501e-01	
239	2.014245e-09	-2.85759e-01	4.947922e-04	6.969367e-02	
240	2.015866e-09	-3.32667e-01	6.667351e-04	1.208288e-01	
241	2.019110e-09	-2.81545e-01	9.890495e-04	7.908303e-02	
242	2.025598e-09	-2.97610e-01	1.366644e-03	1.010798e-01	
243	2.035172e-09	-2.68282e-01	1.932050e-03	5.486155e-02	
244	2.044825e-09	-1.89406e-01	2.588650e-03	-2.88148e-02	
245	2.053543e-09	-2.17614e-01	3.208860e-03	-3.16910e-03	
246	2.063543e-09	-1.61172e-01	3.898722e-03	-4.59668e-02	
247	2.073543e-09	-1.90868e-01	4.602187e-03	-1.82910e-02	
248	2.083543e-09	-1.50968e-01	4.987665e-03	-4.54892e-02	
249	2.093543e-09	-1.77833e-01	5.441055e-03	-1.54162e-02	
250	2.103543e-09	-1.42789e-01	5.811112e-03	-3.60529e-02	
251	2.113543e-09	-1.71293e-01	6.143357e-03	-7.51072e-04	
252	2.123543e-09	-1.37463e-01	6.392546e-03	-1.89613e-02	
253	2.133543e-09	-1.62998e-01	6.581097e-03	1.529385e-02	
254	2.143543e-09	-1.25501e-01	6.697398e-03	-6.86287e-03	
255	2.153543e-09	-1.47635e-01	6.765772e-03	2.357460e-02	
256	2.163543e-09	-1.08727e-01	6.790056e-03	-2.48209e-03	
257	2.173543e-09	-1.30724e-01	6.794663e-03	2.609023e-02	
258	2.183543e-09	-9.25165e-02	6.775399e-03	-5.38496e-04	
259	2.193543e-09	-1.15460e-01	6.742938e-03	2.699495e-02	
260	2.203543e-09	-7.83646e-02	6.696911e-03	-4.62535e-04	
261	2.213543e-09	-1.02402e-01	6.638499e-03	2.628097e-02	
262	2.223543e-09	-6.63702e-02	6.555763e-03	-1.87551e-03	
263	2.233543e-09	-9.14215e-02	6.423678e-03	2.416806e-02	
264	2.243543e-09	-5.61347e-02	6.531321e-03	-4.41892e-03	
265	2.253543e-09	-8.12669e-02	7.072016e-03	2.159314e-02	
266	2.263543e-09	-4.60538e-02	7.284027e-03	-6.40564e-03	
267	2.273543e-09	-7.18723e-02	7.523973e-03	2.041521e-02	
268	2.283543e-09	-3.74035e-02	7.597867e-03	-7.34601e-03	
269	2.293543e-09	-6.38748e-02	7.670818e-03	1.948193e-02	
270	2.303543e-09	-3.00574e-02	7.647136e-03	-7.99644e-03	
271	2.313543e-09	-5.70910e-02	7.613533e-03	1.870854e-02	
272	2.323543e-09	-2.38116e-02	7.520246e-03	-8.56650e-03	
273	2.333543e-09	-5.13467e-02	7.388429e-03	3.666410e-02	
274	2.343543e-09	-1.84887e-02	7.153275e-03	-7.59308e-03	
275	2.353543e-09	-4.64371e-02	6.979606e-03	3.204455e-02	
276	2.363543e-09	-1.39782e-02	6.766607e-03	-1.22334e-02	
277	2.373543e-09	-4.22763e-02	6.588074e-03	2.872028e-02	
278	2.383543e-09	-1.01409e-02	6.379996e-03	-1.51394e-02	
279	2.393543e-09	-3.87294e-02	6.193581e-03	2.690012e-02	
280	2.403543e-09	-6.86330e-03	5.987076e-03	-1.67410e-02	
281	2.413543e-09	-3.56978e-02	5.796329e-03	2.594543e-02	
282	2.423543e-09	-4.05993e-03	5.593090e-03	-1.76872e-02	
283	2.433543e-09	-3.31047e-02	5.402374e-03	2.537009e-02	
284	2.443543e-09	-1.66158e-03	5.204584e-03	-1.83262e-02	
285	2.453543e-09	-3.08863e-02	5.017214e-03	2.496875e-02	
286	2.463543e-09	3.904010e-04	4.826506e-03	-1.87949e-02	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
287	2.473543e-09	-2.89881e-02	4.644753e-03	2.466770e-02	
288	2.483543e-09	2.146402e-03	4.462237e-03	-1.91505e-02	
289	2.493543e-09	-2.73635e-02	4.287629e-03	2.443496e-02	
290	2.503543e-09	3.649776e-03	4.114034e-03	-1.94248e-02	
291	2.513543e-09	-2.59721e-02	3.947574e-03	2.425156e-02	
292	2.523543e-09	4.937802e-03	3.783339e-03	-1.96396e-02	
293	2.533543e-09	-2.47794e-02	3.625649e-03	2.410426e-02	
294	2.543543e-09	6.042493e-03	3.470988e-03	-1.98105e-02	
295	2.553543e-09	-2.37557e-02	3.322395e-03	2.398333e-02	
296	2.563543e-09	6.991310e-03	3.177342e-03	-1.99494e-02	
297	2.573543e-09	-2.28757e-02	3.037956e-03	2.388153e-02	
298	2.583543e-09	7.807771e-03	2.902402e-03	-2.00649e-02	
299	2.593543e-09	-2.21177e-02	2.772160e-03	2.379351e-02	
300	2.603543e-09	8.511975e-03	2.645888e-03	-2.01635e-02	
301	2.613543e-09	-2.14629e-02	2.524602e-03	2.371529e-02	
302	2.623543e-09	9.121066e-03	2.407311e-03	-2.02498e-02	
303	2.633543e-09	-2.08960e-02	2.292068e-03	2.366612e-02	
304	2.643543e-09	9.648669e-03	2.179040e-03	-2.02873e-02	
305	2.653543e-09	-2.04045e-02	2.071816e-03	2.361123e-02	
306	2.663543e-09	1.010711e-02	1.969345e-03	-2.03718e-02	
307	2.673543e-09	-1.99760e-02	1.871698e-03	2.353525e-02	
308	2.683543e-09	1.050802e-02	1.778234e-03	-2.04498e-02	
309	2.693543e-09	-1.96002e-02	1.689045e-03	2.346537e-02	
310	2.703543e-09	1.086077e-02	1.603651e-03	-2.05214e-02	
311	2.713543e-09	-1.92686e-02	1.522110e-03	2.339967e-02	
312	2.723543e-09	1.117294e-02	1.444054e-03	-2.05886e-02	
313	2.733543e-09	-1.89742e-02	1.369501e-03	2.333688e-02	
314	2.743543e-09	1.145072e-02	1.298161e-03	-2.06526e-02	
315	2.753543e-09	-1.87116e-02	1.230021e-03	2.327627e-02	
316	2.763543e-09	1.169923e-02	1.164847e-03	-2.07141e-02	
317	2.773543e-09	-1.84761e-02	1.102602e-03	2.321743e-02	
318	2.783543e-09	1.192274e-02	1.043092e-03	-2.07735e-02	
319	2.793543e-09	-1.82637e-02	9.862667e-04	2.316016e-02	
320	2.803543e-09	1.212483e-02	9.319599e-04	-2.08312e-02	
321	2.813543e-09	-1.80711e-02	8.801122e-04	2.310438e-02	
322	2.823543e-09	1.230848e-02	8.305817e-04	-2.08871e-02	
323	2.833543e-09	-1.78957e-02	7.833033e-04	2.305008e-02	
324	2.843543e-09	1.247618e-02	7.381540e-04	-2.09413e-02	
325	2.853543e-09	-1.77352e-02	6.950661e-04	2.299730e-02	
326	2.863543e-09	1.263003e-02	6.539319e-04	-2.09938e-02	
327	2.873543e-09	-1.75875e-02	6.146838e-04	2.294609e-02	
328	2.883543e-09	1.277178e-02	5.772264e-04	-2.10447e-02	
329	2.893543e-09	-1.74513e-02	5.414937e-04	2.289652e-02	
330	2.903543e-09	1.290290e-02	5.074008e-04	-2.10937e-02	
331	2.913543e-09	-1.73250e-02	4.748843e-04	2.284866e-02	
332	2.923543e-09	1.302460e-02	4.438681e-04	-2.11410e-02	
333	2.933543e-09	-1.72076e-02	4.142921e-04	2.280255e-02	
334	2.943543e-09	1.313793e-02	3.860878e-04	-2.11864e-02	
335	2.953543e-09	-1.70981e-02	3.591988e-04	2.275826e-02	
336	2.963543e-09	1.324374e-02	3.335633e-04	-2.12300e-02	
337	2.973543e-09	-1.69957e-02	3.091285e-04	2.271581e-02	
338	2.983543e-09	1.334277e-02	2.858385e-04	-2.12716e-02	
339	2.993543e-09	-1.68999e-02	2.636441e-04	2.267522e-02	
340	3.003543e-09	1.343564e-02	2.424947e-04	-2.13114e-02	
341	3.010000e-09	-1.68254e-02	2.293746e-04	2.264325e-02	
342	3.010247e-09	2.930828e+00	2.266068e-04	-1.06627e+00	
343	3.010742e-09	2.873274e+00	2.173404e-04	-1.12113e+00	
344	3.011731e-09	2.842550e+00	1.781090e-04	-1.18391e+00	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
345	3.013709e-09	2.810167e+00	2.682677e-05	-1.38177e+00	
346	3.015507e-09	2.947096e+00	-1.89239e-04	-1.57961e+00	
347	3.019105e-09	3.212289e+00	-8.36219e-04	-1.95935e+00	
348	3.020000e-09	5.095271e+00	-1.05212e-03	-1.55757e+00	
349	3.020564e-09	9.812026e-01	-1.19725e-03	-2.78342e-02	
350	3.021692e-09	-4.71483e-02	-1.47939e-03	-2.28812e-02	
351	3.023948e-09	7.083446e-01	-1.99296e-03	-2.00037e-02	
352	3.028415e-09	5.572530e-02	-2.82186e-03	-1.28611e-02	
353	3.033235e-09	6.505945e-01	-3.45875e-03	-5.19120e-03	
354	3.042876e-09	7.668967e-02	-4.39514e-03	9.855265e-03	
355	3.052876e-09	5.676610e-01	-5.42308e-03	2.107502e-02	
356	3.062876e-09	2.251322e-02	-6.32764e-03	2.220780e-02	
357	3.072876e-09	5.052051e-01	-7.03029e-03	2.010937e-02	
358	3.082876e-09	-3.30847e-03	-7.58324e-03	1.172809e-02	
359	3.092876e-09	4.828364e-01	-8.05993e-03	-2.05626e-02	
360	3.102876e-09	-2.33174e-02	-8.41860e-03	9.912600e-03	
361	3.112876e-09	4.357912e-01	-8.73984e-03	9.720377e-03	
362	3.122876e-09	-3.68845e-02	-8.89672e-03	-1.29482e-02	
363	3.132876e-09	4.023424e-01	-9.01162e-03	1.408522e-02	
364	3.142876e-09	-4.81899e-02	-9.13078e-03	-2.94943e-02	
365	3.152876e-09	3.744183e-01	-9.20430e-03	1.450641e-02	
366	3.162876e-09	-5.81257e-02	-9.24483e-03	-4.03338e-02	
367	3.172876e-09	3.517581e-01	-9.26871e-03	1.559555e-02	
368	3.182876e-09	-3.63536e-02	-9.08858e-03	-7.38665e-02	
369	3.192876e-09	2.654806e-01	-9.05665e-03	4.474272e-03	
370	3.202876e-09	-4.27857e-02	-8.85995e-03	-7.96144e-02	
